data,produto,categoria,quantidade,preco_unitario,loja
2023-03-07,Produto 156,Alimentos,5,377.85,Loja B
2023-03-16,Produto 864,Alimentos,6,2845.52,Loja E
2023-07-19,Produto 524,Eletrônicos,7,2311.54,Loja D
2023-05-10,Produto 588,Brinquedos,7,4450.93,Loja C
2023-10-20,Produto 747,Brinquedos,8,3305.67,Loja B
2024-04-30,Produto 402,Brinquedos,4,4265.75,Loja A
2023-07-09,Produto 712,Roupas,5,3431.53,Loja C
2023-12-01,Produto 605,Brinquedos,7,1135.93,Loja C
2024-06-15,Produto 97,Eletrônicos,1,4048.66,Loja A
2023-01-06,Produto 122,Livros,4,215.2,Loja C
2023-09-01,Produto 345,Alimentos,7,1241.54,Loja A
2024-05-07,Produto 420,Roupas,5,2963.24,Loja B
2023-10-05,Produto 566,Eletrônicos,10,1171.03,Loja D
2023-04-14,Produto 233,Brinquedos,9,1620.03,Loja C
2023-01-30,Produto 750,Brinquedos,2,1743.52,Loja E
2023-08-30,Produto 877,Brinquedos,9,4439.22,Loja A
2023-06-07,Produto 555,Roupas,4,2471.44,Loja E
2024-06-21,Produto 745,Alimentos,3,1711.46,Loja C
2023-07-30,Produto 737,Roupas,9,1235.67,Loja E
2024-06-22,Produto 593,Eletrônicos,5,1546.09,Loja A
2023-03-16,Produto 609,Brinquedos,2,4672.5,Loja D
2024-04-07,Produto 835,Roupas,9,1998.7,Loja C
2024-04-22,Produto 526,Eletrônicos,9,2049.75,Loja A
2023-05-28,Produto 388,Brinquedos,5,3674.97,Loja C
2024-01-25,Produto 767,Eletrônicos,4,1507.68,Loja B
2024-02-09,Produto 114,Alimentos,8,3268.29,Loja B
2023-06-26,Produto 651,Brinquedos,3,3226.19,Loja C
2023-04-16,Produto 828,Roupas,8,4145.73,Loja B
2024-04-03,Produto 534,Brinquedos,5,1115.24,Loja D
2023-01-23,Produto 402,Eletrônicos,2,829.3,Loja D
2023-10-24,Produto 349,Brinquedos,10,284.81,Loja E
2023-11-24,Produto 166,Alimentos,10,4322.02,Loja C
2023-08-22,Produto 705,Brinquedos,5,2397.88,Loja C
2023-09-26,Produto 320,Roupas,5,2545.26,Loja D
2024-05-20,Produto 597,Roupas,3,1293.22,Loja D
2023-12-17,Produto 674,Brinquedos,2,4191.89,Loja D
2023-01-05,Produto 861,Roupas,5,4136.42,Loja E
2024-01-08,Produto 663,Brinquedos,1,1636.19,Loja E
2024-05-24,Produto 991,Alimentos,3,631.09,Loja D
2023-09-18,Produto 374,Roupas,3,1388.64,Loja C
2023-12-25,Produto 390,Brinquedos,5,3638.57,Loja C
2023-07-05,Produto 410,Livros,8,83.35,Loja B
2023-02-03,Produto 812,Brinquedos,1,4024.33,Loja C
2023-07-03,Produto 878,Brinquedos,5,326.63,Loja C
2023-02-05,Produto 443,Roupas,6,529.03,Loja E
2023-11-15,Produto 675,Livros,3,299.83,Loja A
2023-05-12,Produto 159,Roupas,5,3963.52,Loja D
2023-05-26,Produto 877,Eletrônicos,1,3159.81,Loja C
2023-12-18,Produto 522,Roupas,7,4807.87,Loja E
2024-01-25,Produto 768,Roupas,1,3064.15,Loja D
2023-05-29,Produto 175,Alimentos,2,3374.0,Loja B
2023-08-07,Produto 261,Roupas,3,1705.01,Loja C
2023-12-26,Produto 858,Brinquedos,3,4394.53,Loja A
2023-02-02,Produto 520,Brinquedos,7,2017.08,Loja A
2024-03-10,Produto 556,Livros,10,3552.29,Loja D
2024-05-12,Produto 850,Livros,8,3078.76,Loja E
2023-04-30,Produto 446,Brinquedos,2,1931.79,Loja D
2023-04-05,Produto 20,Alimentos,10,2300.14,Loja C
2023-12-17,Produto 424,Livros,3,1568.14,Loja E
2023-05-27,Produto 433,Eletrônicos,4,120.33,Loja B
2023-06-14,Produto 376,Roupas,3,1715.18,Loja E
2023-01-11,Produto 207,Alimentos,2,581.89,Loja E
2023-02-07,Produto 910,Eletrônicos,3,2183.62,Loja B
2023-06-03,Produto 453,Brinquedos,9,4484.36,Loja A
2024-03-13,Produto 89,Alimentos,4,4197.85,Loja B
2023-03-18,Produto 354,Brinquedos,8,2288.85,Loja A
2023-08-21,Produto 246,Roupas,3,642.12,Loja B
2024-02-17,Produto 877,Livros,1,828.21,Loja A
2023-01-18,Produto 241,Roupas,2,2688.43,Loja A
2024-05-09,Produto 243,Eletrônicos,5,891.95,Loja A
2023-05-24,Produto 916,Brinquedos,9,4963.65,Loja E
2023-10-01,Produto 346,Livros,8,1123.34,Loja A
2023-05-04,Produto 229,Livros,7,4391.65,Loja B
2023-02-20,Produto 602,Eletrônicos,3,3441.18,Loja D
2023-08-26,Produto 606,Eletrônicos,4,2603.79,Loja C
2024-02-14,Produto 8,Alimentos,1,1123.0,Loja E
2024-06-29,Produto 272,Livros,1,405.28,Loja B
2023-08-25,Produto 445,Alimentos,6,3668.7,Loja E
2023-06-22,Produto 491,Alimentos,2,4669.84,Loja C
2023-01-01,Produto 259,Roupas,10,3898.18,Loja A
2023-06-06,Produto 280,Brinquedos,8,4084.46,Loja B
2024-06-08,Produto 885,Livros,3,4464.12,Loja D
2024-05-30,Produto 406,Brinquedos,5,4759.22,Loja A
2023-07-12,Produto 540,Roupas,8,633.41,Loja E
2024-05-25,Produto 824,Alimentos,5,1860.5,Loja B
2023-02-26,Produto 753,Eletrônicos,1,4358.49,Loja A
2024-02-07,Produto 683,Alimentos,6,1207.41,Loja B
2023-09-22,Produto 731,Roupas,8,3508.22,Loja B
2024-03-06,Produto 753,Alimentos,2,1196.82,Loja D
2024-02-16,Produto 341,Alimentos,9,4911.85,Loja E
2023-07-18,Produto 328,Roupas,2,1586.28,Loja C
2023-03-31,Produto 119,Roupas,4,3930.52,Loja E
2023-03-24,Produto 475,Roupas,2,3102.76,Loja D
2023-02-02,Produto 429,Eletrônicos,5,742.65,Loja C
2023-07-23,Produto 893,Alimentos,1,808.88,Loja A
2024-06-11,Produto 808,Alimentos,4,2414.77,Loja A
2023-09-19,Produto 103,Livros,8,4338.53,Loja A
2024-01-13,Produto 722,Eletrônicos,4,343.26,Loja C
2023-01-12,Produto 461,Brinquedos,2,91.97,Loja B
2023-12-06,Produto 67,Roupas,10,2087.03,Loja B
2024-04-28,Produto 925,Brinquedos,4,4499.77,Loja A
2023-12-22,Produto 724,Livros,4,1800.26,Loja E
2024-06-10,Produto 542,Brinquedos,6,2683.8,Loja E
2023-05-10,Produto 69,Brinquedos,6,2743.66,Loja E
2023-04-01,Produto 476,Roupas,4,3190.47,Loja E
2023-10-12,Produto 737,Livros,8,579.81,Loja E
2023-06-04,Produto 906,Eletrônicos,5,16.21,Loja E
2023-02-24,Produto 862,Alimentos,4,619.12,Loja E
2024-06-28,Produto 488,Roupas,4,1226.55,Loja A
2023-03-27,Produto 861,Eletrônicos,7,2216.47,Loja C
2023-08-20,Produto 524,Roupas,5,1020.02,Loja A
2023-05-10,Produto 506,Roupas,1,2155.01,Loja C
2023-07-05,Produto 646,Eletrônicos,5,4853.86,Loja D
2024-02-10,Produto 150,Alimentos,9,1942.24,Loja E
2023-10-11,Produto 578,Eletrônicos,10,145.71,Loja E
2023-04-30,Produto 915,Eletrônicos,1,3303.61,Loja B
2024-06-02,Produto 206,Roupas,7,1120.6,Loja A
2023-09-07,Produto 322,Alimentos,2,3181.43,Loja E
2023-08-19,Produto 253,Livros,1,2267.29,Loja D
2024-03-14,Produto 903,Roupas,7,1526.55,Loja B
2023-09-20,Produto 663,Roupas,5,4822.41,Loja A
2023-09-11,Produto 834,Roupas,7,2526.31,Loja B
2023-01-19,Produto 78,Alimentos,10,3267.64,Loja D
2023-11-23,Produto 92,Livros,2,1374.09,Loja B
2023-07-08,Produto 716,Brinquedos,9,4015.86,Loja E
2023-05-20,Produto 401,Roupas,7,2485.0,Loja D
2023-10-05,Produto 137,Brinquedos,3,4770.0,Loja D
2023-10-16,Produto 501,Brinquedos,9,11.56,Loja A
2023-11-15,Produto 580,Eletrônicos,7,275.92,Loja D
2024-06-06,Produto 683,Livros,9,4219.34,Loja A
2024-02-14,Produto 166,Livros,6,2498.22,Loja D
2023-09-15,Produto 548,Brinquedos,6,2217.94,Loja C
2023-02-26,Produto 613,Alimentos,10,1177.37,Loja C
2023-07-19,Produto 223,Livros,5,4649.54,Loja A
2023-01-30,Produto 640,Livros,9,2147.64,Loja D
2023-03-24,Produto 431,Roupas,2,2431.19,Loja C
2024-01-11,Produto 896,Alimentos,4,4915.99,Loja B
2023-08-30,Produto 124,Eletrônicos,4,3818.71,Loja E
2024-03-28,Produto 705,Eletrônicos,4,4319.27,Loja C
2023-11-25,Produto 316,Brinquedos,8,2965.65,Loja C
2023-08-02,Produto 817,Livros,4,345.6,Loja E
2024-01-27,Produto 882,Livros,9,1746.55,Loja E
2023-01-07,Produto 554,Alimentos,2,1079.26,Loja A
2023-07-22,Produto 697,Eletrônicos,4,1724.35,Loja B
2023-06-23,Produto 300,Eletrônicos,2,673.42,Loja B
2023-08-21,Produto 557,Roupas,4,2419.3,Loja B
2023-02-23,Produto 5,Alimentos,2,4913.11,Loja A
2023-09-10,Produto 707,Eletrônicos,10,1158.89,Loja B
2023-09-02,Produto 99,Livros,9,375.22,Loja C
2023-11-25,Produto 542,Brinquedos,8,3152.44,Loja E
2023-10-05,Produto 106,Alimentos,2,3407.68,Loja C
2024-01-16,Produto 471,Roupas,1,3325.55,Loja D
2023-04-07,Produto 420,Eletrônicos,8,3357.98,Loja A
2024-03-24,Produto 392,Roupas,5,4458.17,Loja B
2023-08-27,Produto 884,Roupas,4,2772.6,Loja B
2024-03-07,Produto 581,Alimentos,2,2731.81,Loja A
2024-02-21,Produto 380,Livros,4,4710.11,Loja D
2023-11-21,Produto 292,Eletrônicos,2,3001.51,Loja D
2024-06-18,Produto 46,Roupas,8,3268.91,Loja A
2023-01-07,Produto 543,Roupas,5,945.5,Loja E
2024-06-11,Produto 266,Eletrônicos,2,3444.19,Loja E
2023-07-08,Produto 711,Alimentos,6,2229.89,Loja B
2024-06-29,Produto 177,Alimentos,9,4335.52,Loja C
2023-02-07,Produto 23,Eletrônicos,5,1921.03,Loja E
2023-11-05,Produto 159,Livros,2,1767.52,Loja B
2023-06-05,Produto 304,Roupas,2,3248.69,Loja E
2023-04-13,Produto 914,Alimentos,9,1978.58,Loja E
2023-08-14,Produto 779,Livros,10,3265.78,Loja C
2023-08-24,Produto 953,Alimentos,6,253.48,Loja D
2023-05-27,Produto 750,Brinquedos,2,2077.05,Loja E
2024-06-17,Produto 675,Roupas,7,1801.27,Loja B
2023-04-26,Produto 109,Alimentos,5,3627.25,Loja D
2023-05-20,Produto 471,Eletrônicos,5,3889.66,Loja B
2023-01-19,Produto 575,Livros,8,2662.26,Loja E
2023-09-12,Produto 417,Livros,10,2600.33,Loja E
2023-10-19,Produto 513,Alimentos,7,1229.74,Loja A
2024-01-28,Produto 20,Roupas,6,1175.2,Loja B
2023-02-15,Produto 373,Eletrônicos,7,1969.67,Loja A
2023-12-20,Produto 876,Roupas,10,698.21,Loja E
2024-03-15,Produto 528,Brinquedos,8,782.34,Loja E
2023-07-01,Produto 926,Roupas,9,793.82,Loja E
2023-12-20,Produto 434,Livros,7,1646.43,Loja A
2023-06-24,Produto 748,Roupas,8,3141.28,Loja A
2023-02-05,Produto 110,Roupas,3,2946.44,Loja B
2023-11-10,Produto 359,Roupas,7,292.0,Loja D
2023-10-02,Produto 360,Eletrônicos,3,4247.29,Loja E
2023-02-08,Produto 920,Brinquedos,8,281.42,Loja B
2024-01-27,Produto 366,Alimentos,5,28.73,Loja C
2023-09-17,Produto 463,Roupas,3,4013.0,Loja C
2024-03-19,Produto 706,Alimentos,5,4937.67,Loja E
2024-01-26,Produto 685,Eletrônicos,8,127.98,Loja B
2024-05-13,Produto 574,Alimentos,8,4556.65,Loja C
2023-03-06,Produto 62,Alimentos,4,1454.15,Loja C
2023-08-24,Produto 238,Eletrônicos,9,3605.85,Loja C
2023-05-22,Produto 194,Livros,1,665.57,Loja E
2023-12-02,Produto 257,Brinquedos,1,2814.55,Loja E
2023-11-21,Produto 18,Roupas,3,4062.63,Loja C
2024-06-20,Produto 761,Livros,3,3984.45,Loja B
2024-02-10,Produto 695,Livros,6,2944.78,Loja B
2023-02-17,Produto 684,Roupas,8,1600.34,Loja B
2023-11-06,Produto 382,Brinquedos,8,1864.03,Loja D
2023-11-20,Produto 387,Brinquedos,2,3118.54,Loja C
2023-10-29,Produto 963,Brinquedos,10,2425.99,Loja A
2024-05-14,Produto 78,Livros,7,4733.45,Loja B
2023-03-21,Produto 615,Roupas,6,2002.41,Loja C
2024-04-19,Produto 164,Alimentos,6,4606.41,Loja B
2024-05-17,Produto 26,Alimentos,8,4143.75,Loja B
2023-12-06,Produto 595,Roupas,7,1110.46,Loja E
2023-03-21,Produto 485,Brinquedos,1,2868.63,Loja B
2023-12-11,Produto 905,Alimentos,5,2404.74,Loja A
2024-03-30,Produto 335,Eletrônicos,5,2974.94,Loja E
2024-06-05,Produto 199,Alimentos,3,2698.2,Loja E
2024-01-03,Produto 232,Brinquedos,9,1943.31,Loja D
2024-02-22,Produto 284,Alimentos,7,3357.4,Loja A
2024-05-29,Produto 165,Livros,10,631.29,Loja A
2024-03-24,Produto 9,Roupas,2,3606.14,Loja A
2023-11-03,Produto 889,Alimentos,9,4006.26,Loja B
2023-02-09,Produto 461,Eletrônicos,2,46.55,Loja B
2024-03-21,Produto 652,Roupas,2,2495.31,Loja C
2023-09-11,Produto 504,Roupas,4,2640.26,Loja D
2024-04-14,Produto 203,Brinquedos,3,2438.07,Loja D
2023-01-16,Produto 977,Brinquedos,9,4959.31,Loja D
2024-01-24,Produto 980,Brinquedos,7,3599.13,Loja A
2024-02-18,Produto 360,Eletrônicos,9,3197.23,Loja C
2023-09-13,Produto 587,Eletrônicos,9,476.16,Loja E
2024-05-05,Produto 908,Livros,5,4753.78,Loja A
2024-03-15,Produto 561,Alimentos,7,4875.27,Loja E
2023-06-03,Produto 951,Livros,2,4504.66,Loja D
2023-12-01,Produto 216,Roupas,7,4679.09,Loja E
2023-12-07,Produto 563,Livros,2,858.7,Loja C
2024-05-09,Produto 620,Livros,1,2260.24,Loja C
2023-05-21,Produto 390,Brinquedos,7,1519.38,Loja A
2023-03-06,Produto 990,Brinquedos,1,3410.14,Loja B
2023-11-19,Produto 630,Livros,7,2278.25,Loja D
2024-06-01,Produto 660,Roupas,5,1344.99,Loja D
2023-02-13,Produto 665,Brinquedos,5,4318.49,Loja E
2023-11-01,Produto 358,Eletrônicos,5,965.29,Loja D
2024-06-27,Produto 934,Eletrônicos,7,3937.91,Loja A
2023-03-17,Produto 51,Alimentos,5,521.9,Loja A
2024-05-23,Produto 171,Eletrônicos,10,1245.53,Loja D
2023-09-20,Produto 217,Brinquedos,6,2003.25,Loja A
2023-02-12,Produto 924,Eletrônicos,6,2660.96,Loja C
2024-04-30,Produto 444,Brinquedos,2,719.45,Loja D
2024-04-25,Produto 275,Eletrônicos,6,915.31,Loja B
2024-05-12,Produto 688,Eletrônicos,8,611.36,Loja D
2024-03-05,Produto 213,Eletrônicos,10,2016.13,Loja E
2023-08-10,Produto 878,Alimentos,5,1324.91,Loja B
2024-04-27,Produto 751,Alimentos,8,764.17,Loja C
2023-09-20,Produto 151,Roupas,3,331.44,Loja A
2023-01-29,Produto 65,Roupas,3,2594.52,Loja D
2023-06-27,Produto 244,Brinquedos,4,3340.32,Loja E
2024-06-21,Produto 629,Brinquedos,3,3317.1,Loja B
2023-09-16,Produto 907,Brinquedos,2,1285.03,Loja A
2023-10-02,Produto 627,Brinquedos,8,1720.64,Loja B
2024-06-23,Produto 316,Livros,5,3859.74,Loja D
2024-01-28,Produto 719,Roupas,10,2987.5,Loja A
2023-10-06,Produto 223,Roupas,8,4997.84,Loja C
2023-02-11,Produto 517,Eletrônicos,1,3036.42,Loja D
2023-02-09,Produto 131,Eletrônicos,1,1878.16,Loja C
2024-06-05,Produto 464,Livros,6,2774.58,Loja D
2023-10-15,Produto 370,Brinquedos,5,2561.23,Loja B
2024-04-10,Produto 699,Alimentos,5,4948.95,Loja B
2023-11-19,Produto 222,Brinquedos,2,3545.65,Loja B
2023-10-23,Produto 523,Brinquedos,8,1328.9,Loja C
2023-10-26,Produto 426,Eletrônicos,6,2877.96,Loja D
2024-05-15,Produto 771,Brinquedos,1,3815.86,Loja E
2023-11-21,Produto 401,Livros,8,1677.76,Loja A
2023-07-14,Produto 989,Brinquedos,3,2626.74,Loja B
2023-09-16,Produto 550,Roupas,9,788.38,Loja E
2024-06-26,Produto 145,Roupas,8,2447.3,Loja A
2024-02-24,Produto 343,Eletrônicos,10,3588.81,Loja E
2023-02-05,Produto 193,Roupas,1,3958.52,Loja C
2023-04-02,Produto 895,Roupas,7,2837.2,Loja B
2023-03-07,Produto 26,Livros,1,2202.71,Loja E
2023-02-11,Produto 72,Roupas,9,4446.52,Loja A
2024-04-12,Produto 407,Livros,9,4235.94,Loja A
2024-05-12,Produto 217,Livros,4,398.35,Loja A
2023-01-23,Produto 629,Livros,10,4437.45,Loja D
2024-03-07,Produto 288,Brinquedos,6,4426.03,Loja A
2024-05-07,Produto 179,Roupas,8,438.32,Loja C
2023-10-20,Produto 329,Livros,6,2691.06,Loja D
2024-06-26,Produto 994,Roupas,1,3135.01,Loja E
2024-06-11,Produto 347,Alimentos,7,4151.2,Loja B
2024-06-01,Produto 834,Eletrônicos,6,684.87,Loja B
2023-08-30,Produto 518,Roupas,7,1832.25,Loja E
2023-06-20,Produto 231,Alimentos,9,3308.49,Loja E
2023-02-03,Produto 17,Eletrônicos,7,1065.29,Loja D
2024-05-29,Produto 741,Livros,9,701.72,Loja D
2023-12-16,Produto 993,Roupas,2,17.82,Loja D
2023-11-27,Produto 999,Livros,6,2756.17,Loja B
2023-04-23,Produto 138,Roupas,2,2418.53,Loja D
2023-07-30,Produto 931,Brinquedos,10,2595.99,Loja C
2024-01-30,Produto 825,Brinquedos,9,4338.58,Loja C
2023-11-14,Produto 959,Alimentos,4,158.25,Loja E
2023-08-01,Produto 523,Alimentos,3,871.27,Loja D
2023-03-05,Produto 36,Livros,2,4785.8,Loja E
2024-02-13,Produto 911,Brinquedos,9,2486.42,Loja A
2024-04-06,Produto 708,Livros,5,1731.7,Loja A
2023-08-14,Produto 550,Livros,6,773.46,Loja B
2023-10-20,Produto 502,Eletrônicos,10,1181.03,Loja A
2024-05-25,Produto 658,Eletrônicos,7,3248.85,Loja D
2023-04-21,Produto 756,Alimentos,6,1719.62,Loja A
2023-06-10,Produto 468,Livros,5,1076.71,Loja B
2023-01-23,Produto 188,Livros,5,793.54,Loja B
2024-01-23,Produto 922,Roupas,8,3229.47,Loja A
2023-04-25,Produto 389,Eletrônicos,1,3596.89,Loja D
2024-06-21,Produto 2,Brinquedos,10,3164.51,Loja E
2023-11-25,Produto 921,Roupas,8,3408.66,Loja A
2023-09-03,Produto 941,Eletrônicos,8,4598.25,Loja B
2023-07-04,Produto 873,Eletrônicos,2,3198.38,Loja A
2024-01-19,Produto 219,Alimentos,2,266.91,Loja B
2023-09-25,Produto 786,Livros,10,906.3,Loja A
2023-08-26,Produto 199,Brinquedos,10,3504.95,Loja E
2023-12-27,Produto 235,Brinquedos,8,2269.61,Loja B
2024-02-09,Produto 549,Brinquedos,2,2767.54,Loja A
2023-04-27,Produto 740,Alimentos,3,285.04,Loja E
2023-11-08,Produto 175,Brinquedos,10,3914.22,Loja A
2023-05-01,Produto 335,Alimentos,2,3712.19,Loja C
2024-02-10,Produto 505,Roupas,2,3942.4,Loja A
2023-04-14,Produto 661,Eletrônicos,8,2485.87,Loja A
2023-06-17,Produto 520,Roupas,10,2811.34,Loja D
2023-09-20,Produto 433,Alimentos,5,1438.88,Loja C
2023-03-09,Produto 629,Eletrônicos,10,2362.0,Loja A
2024-05-20,Produto 469,Eletrônicos,4,3198.71,Loja B
2024-05-21,Produto 143,Brinquedos,1,4404.1,Loja C
2023-05-29,Produto 325,Brinquedos,9,3987.39,Loja A
2023-06-26,Produto 116,Brinquedos,2,1741.93,Loja D
2024-02-19,Produto 854,Livros,7,4701.57,Loja D
2023-05-22,Produto 564,Roupas,4,3570.65,Loja D
2023-08-23,Produto 475,Eletrônicos,8,4137.93,Loja A
2024-01-09,Produto 255,Alimentos,2,2465.22,Loja E
2024-06-03,Produto 494,Alimentos,3,4579.97,Loja B
2024-06-07,Produto 503,Eletrônicos,5,1608.61,Loja D
2023-03-31,Produto 152,Brinquedos,5,4955.66,Loja D
2023-10-19,Produto 388,Alimentos,1,3744.38,Loja B
2024-06-06,Produto 231,Roupas,1,4460.21,Loja D
2023-12-18,Produto 72,Alimentos,5,497.5,Loja C
2023-05-13,Produto 235,Brinquedos,2,2240.59,Loja A
2023-09-18,Produto 659,Roupas,5,1544.21,Loja C
2023-01-13,Produto 531,Brinquedos,7,3534.8,Loja D
2024-01-16,Produto 565,Alimentos,6,1082.9,Loja D
2023-08-24,Produto 322,Livros,5,706.4,Loja E
2023-06-08,Produto 413,Alimentos,3,2652.59,Loja B
2024-02-10,Produto 442,Eletrônicos,7,3984.03,Loja C
2023-10-21,Produto 915,Brinquedos,8,4147.0,Loja D
2023-12-30,Produto 724,Alimentos,8,2816.83,Loja E
2024-03-30,Produto 138,Alimentos,9,2115.2,Loja A
2023-03-05,Produto 647,Eletrônicos,1,2134.21,Loja D
2023-06-28,Produto 930,Brinquedos,6,2446.77,Loja D
2023-10-23,Produto 235,Eletrônicos,3,2090.34,Loja C
2024-03-03,Produto 471,Alimentos,9,1335.03,Loja A
2023-05-10,Produto 459,Alimentos,6,1217.67,Loja D
2024-01-07,Produto 339,Livros,6,2448.29,Loja C
2024-01-20,Produto 194,Roupas,5,4423.42,Loja B
2024-03-20,Produto 332,Eletrônicos,5,4786.72,Loja A
2023-03-27,Produto 257,Eletrônicos,2,1601.85,Loja D
2023-06-05,Produto 244,Eletrônicos,7,3890.76,Loja B
2023-10-05,Produto 205,Brinquedos,4,3931.08,Loja A
2024-04-23,Produto 552,Brinquedos,5,128.97,Loja C
2023-12-12,Produto 421,Roupas,4,2762.65,Loja D
2023-12-10,Produto 19,Livros,4,2057.6,Loja A
2023-04-07,Produto 735,Brinquedos,10,138.98,Loja D
2023-05-12,Produto 485,Eletrônicos,10,3851.85,Loja E
2023-01-21,Produto 309,Roupas,5,1355.53,Loja C
2023-02-07,Produto 41,Alimentos,8,3712.06,Loja D
2023-01-27,Produto 412,Roupas,6,305.35,Loja E
2023-04-23,Produto 232,Eletrônicos,6,2182.28,Loja E
2024-05-12,Produto 44,Roupas,9,2200.72,Loja B
2024-06-17,Produto 394,Alimentos,3,3943.09,Loja B
2023-03-06,Produto 43,Roupas,9,4978.78,Loja D
2023-06-20,Produto 186,Alimentos,9,4145.82,Loja D
2024-06-23,Produto 700,Alimentos,6,4657.61,Loja A
2023-02-11,Produto 45,Livros,10,1165.04,Loja D
2023-04-23,Produto 837,Roupas,3,759.5,Loja E
2024-04-19,Produto 417,Roupas,2,4532.85,Loja D
2023-03-26,Produto 216,Eletrônicos,3,867.93,Loja D
2024-05-15,Produto 253,Roupas,2,877.77,Loja D
2024-03-15,Produto 613,Roupas,9,3516.99,Loja A
2023-06-11,Produto 68,Brinquedos,8,1726.62,Loja A
2023-06-21,Produto 453,Eletrônicos,1,3429.87,Loja A
2024-05-04,Produto 376,Livros,2,1542.15,Loja B
2023-05-26,Produto 129,Roupas,5,4757.67,Loja A
2023-05-31,Produto 784,Brinquedos,3,3792.52,Loja D
2024-03-14,Produto 817,Roupas,6,2970.14,Loja D
2023-12-17,Produto 303,Eletrônicos,6,4828.69,Loja C
2024-02-01,Produto 359,Eletrônicos,8,2200.26,Loja D
2024-05-24,Produto 15,Roupas,10,1038.97,Loja A
2023-01-17,Produto 345,Roupas,1,3268.7,Loja E
2024-01-11,Produto 304,Livros,4,309.49,Loja E
2024-03-07,Produto 814,Roupas,1,2483.95,Loja E
2023-07-29,Produto 615,Roupas,6,3807.79,Loja B
2024-02-04,Produto 908,Brinquedos,4,247.83,Loja A
2023-06-08,Produto 96,Roupas,1,2847.36,Loja D
2024-02-02,Produto 262,Roupas,7,4128.19,Loja A
2023-02-13,Produto 503,Eletrônicos,4,1381.44,Loja A
2024-06-26,Produto 758,Brinquedos,6,3898.24,Loja E
2023-11-07,Produto 378,Alimentos,1,2954.63,Loja A
2023-01-25,Produto 756,Eletrônicos,8,2872.27,Loja E
2024-03-06,Produto 994,Roupas,1,3963.72,Loja E
2023-12-24,Produto 11,Livros,8,1958.12,Loja E
2023-12-16,Produto 870,Eletrônicos,9,4568.43,Loja B
2024-02-01,Produto 349,Livros,4,1428.82,Loja A
2023-03-29,Produto 611,Brinquedos,4,1179.43,Loja C
2023-03-26,Produto 475,Livros,6,729.55,Loja E
2024-06-17,Produto 251,Roupas,7,3935.67,Loja A
2023-07-02,Produto 671,Livros,2,4503.13,Loja E
2024-06-04,Produto 627,Livros,4,1395.26,Loja B
2023-06-16,Produto 158,Brinquedos,6,2208.29,Loja E
2023-07-20,Produto 73,Eletrônicos,9,3710.53,Loja B
2023-12-29,Produto 869,Livros,7,1038.18,Loja A
2023-08-12,Produto 259,Roupas,6,3646.26,Loja C
2023-01-09,Produto 32,Roupas,6,1730.1,Loja E
2024-05-03,Produto 843,Brinquedos,10,3062.35,Loja C
2024-04-18,Produto 823,Livros,6,767.39,Loja C
2023-12-25,Produto 136,Alimentos,7,2088.46,Loja B
2023-06-13,Produto 632,Livros,8,3626.56,Loja A
2023-06-02,Produto 808,Livros,1,2375.9,Loja B
2023-11-01,Produto 664,Livros,6,2175.85,Loja A
2024-05-27,Produto 429,Roupas,6,2572.98,Loja A
2023-03-03,Produto 821,Brinquedos,9,1940.5,Loja B
2023-01-22,Produto 166,Eletrônicos,6,514.5,Loja C
2023-03-10,Produto 270,Livros,9,3724.4,Loja C
2023-12-15,Produto 632,Livros,8,3187.26,Loja A
2023-03-16,Produto 938,Alimentos,6,436.73,Loja B
2023-05-01,Produto 276,Roupas,9,2251.55,Loja E
2023-06-12,Produto 417,Brinquedos,6,2981.51,Loja A
2023-10-24,Produto 867,Livros,6,4714.3,Loja A
2023-09-08,Produto 817,Eletrônicos,8,542.85,Loja E
2024-04-03,Produto 609,Alimentos,1,2151.44,Loja D
2024-01-26,Produto 702,Livros,3,4881.33,Loja C
2023-07-09,Produto 833,Livros,4,2304.46,Loja D
2023-05-26,Produto 369,Brinquedos,6,734.2,Loja A
2024-03-13,Produto 942,Alimentos,10,139.7,Loja E
2023-02-14,Produto 132,Brinquedos,5,3496.51,Loja A
2024-06-19,Produto 717,Brinquedos,3,4864.73,Loja B
2023-04-08,Produto 383,Roupas,10,3555.39,Loja C
2023-11-12,Produto 303,Livros,9,715.72,Loja E
2023-12-11,Produto 493,Livros,2,1624.58,Loja A
2024-06-11,Produto 523,Roupas,6,296.47,Loja D
2023-08-29,Produto 848,Brinquedos,2,1835.77,Loja C
2023-01-08,Produto 115,Livros,6,4561.41,Loja B
2024-04-20,Produto 19,Alimentos,9,2098.27,Loja A
2024-05-02,Produto 24,Alimentos,10,3822.62,Loja D
2023-08-14,Produto 513,Livros,6,3594.34,Loja A
2024-05-15,Produto 845,Roupas,7,1673.3,Loja E
2023-01-13,Produto 569,Eletrônicos,2,3729.85,Loja E
2023-05-04,Produto 869,Eletrônicos,1,2622.38,Loja C
2024-03-29,Produto 850,Alimentos,8,172.31,Loja B
2024-06-02,Produto 802,Alimentos,8,2258.68,Loja C
2023-07-13,Produto 640,Roupas,3,3695.13,Loja D
2024-04-15,Produto 136,Alimentos,6,2564.46,Loja C
2023-08-22,Produto 502,Brinquedos,2,964.11,Loja C
2024-06-12,Produto 480,Livros,10,3219.53,Loja A
