data,produto,categoria,quantidade,preco_unitario,loja
2023-10-20,Fone Bluetooth Pro,Celulares,10,2895.49,Loja D
2024-06-09,Ventilador Mini,Eletrodomésticos,5,3589.14,Loja C
2024-02-21,Organizador Gamer,Escritório,3,3731.87,Loja A
2024-02-24,Caixa de Som Gamer,TV e Áudio,1,4650.57,Loja B
2023-01-23,Cadeira Plus,Escritório,8,3423.91,Loja B
2023-10-18,Cadeira Pro,Escritório,1,4621.03,Loja A
2023-07-15,Geladeira Pro,Eletrodomésticos,2,1435.89,Loja A
2024-03-01,Webcam Gamer,Informática,5,3954.62,Loja E
2023-06-23,Geladeira Pro,Eletrodomésticos,8,1897.81,Loja C
2024-02-09,Fone Bluetooth Pro,Celulares,6,4919.68,Loja E
2023-06-05,Aspirador Pro,Eletrodomésticos,8,4661.03,Loja C
2024-04-09,Liquidificador XL,Eletrodomésticos,1,3983.56,Loja C
2023-06-16,Webcam XL,Informática,6,3691.68,Loja C
2024-02-12,Luminária Plus,Escritório,7,4752.41,Loja D
2023-06-07,Mesa XL,Escritório,9,1245.56,Loja C
2023-05-18,Caixa de Som Pro,TV e Áudio,7,1192.96,Loja A
2024-03-14,Caixa de Som Gamer,TV e Áudio,10,2928.33,Loja E
2023-06-25,Caixa de Som Plus,TV e Áudio,3,3862.22,Loja C
2023-06-22,Teclado Plus,Informática,6,4488.44,Loja D
2023-12-26,Smartphone Gamer,Celulares,4,1182.8,Loja D
2023-02-20,Mouse Mini,Informática,2,2066.78,Loja E
2024-04-26,Fone Bluetooth Mini,Celulares,3,3173.01,Loja C
2024-04-07,Notebook XL,Informática,1,1250.12,Loja C
2024-06-29,Teclado Mini,Informática,2,3129.41,Loja D
2023-10-04,Mouse Plus,Informática,5,4403.64,Loja D
2024-03-06,Monitor Pro,Informática,5,2266.9,Loja D
2023-11-12,Soundbar XL,TV e Áudio,7,2904.05,Loja E
2024-03-04,Mouse Pro,Informática,8,2246.13,Loja E
2024-03-03,Liquidificador Plus,Eletrodomésticos,7,815.37,Loja A
2024-03-25,Soundbar Gamer,TV e Áudio,6,2288.89,Loja D
2024-04-20,Teclado Mini,Informática,9,2865.95,Loja B
2023-11-28,Notebook Basic,Informática,6,3773.01,Loja C
2023-01-16,Caixa de Som Mini,TV e Áudio,9,4330.07,Loja B
2023-01-01,Mouse XL,Informática,8,3315.55,Loja A
2023-09-12,Notebook Basic,Informática,3,2917.85,Loja C
2024-05-12,Carregador XL,Celulares,9,704.19,Loja C
2023-07-07,Monitor Plus,Informática,9,4707.19,Loja B
2024-05-05,Cadeira Mini,Escritório,2,584.57,Loja A
2023-12-30,Ventilador XL,Eletrodomésticos,8,1861.58,Loja B
2023-09-12,Luminária Gamer,Escritório,1,498.51,Loja A
2023-07-02,Smartphone Mini,Celulares,9,3802.43,Loja D
2023-04-22,Geladeira XL,Eletrodomésticos,7,1210.76,Loja E
2023-12-26,Notebook Pro,Informática,7,2710.79,Loja B
2024-03-20,Home Theater Basic,TV e Áudio,10,4948.51,Loja D
2024-03-18,Capa Pro,Celulares,7,2669.88,Loja C
2023-05-15,Smartphone Mini,Celulares,4,3375.12,Loja D
2024-05-07,Fone Bluetooth Basic,Celulares,1,1564.77,Loja E
2023-11-21,Aspirador XL,Eletrodomésticos,1,3873.76,Loja B
2024-04-17,Webcam Basic,Informática,3,2963.74,Loja C
2023-09-19,Liquidificador Mini,Eletrodomésticos,3,4099.05,Loja C
2024-03-30,Notebook XL,Informática,2,4082.43,Loja E
2023-01-02,Soundbar Gamer,TV e Áudio,8,4030.29,Loja C
2023-05-21,Notebook Plus,Informática,1,3533.88,Loja E
2023-02-04,Teclado Pro,Informática,1,2820.92,Loja B
2024-06-20,Smartphone Pro,Celulares,4,3222.12,Loja A
2023-12-02,Organizador XL,Escritório,1,2331.81,Loja B
2024-03-19,Caixa de Som Gamer,TV e Áudio,3,2054.33,Loja A
2023-12-29,Fone Bluetooth Plus,Celulares,4,713.13,Loja B
2023-11-12,Luminária Basic,Escritório,7,4033.56,Loja A
2023-02-14,Mesa Gamer,Escritório,5,3424.92,Loja C
2024-03-22,Fone Bluetooth Plus,Celulares,6,601.21,Loja D
2023-06-22,Luminária Plus,Escritório,2,2173.8,Loja C
2023-12-19,Smartphone Mini,Celulares,6,1162.63,Loja C
2023-07-25,Teclado XL,Informática,4,1998.38,Loja B
2023-02-06,Carregador Pro,Celulares,6,1906.37,Loja C
2024-01-14,Capa Gamer,Celulares,6,2690.69,Loja A
2023-08-05,Teclado XL,Informática,5,3894.73,Loja B
2023-09-07,Soundbar Plus,TV e Áudio,8,4707.67,Loja E
2023-08-13,Carregador XL,Celulares,1,47.88,Loja B
2023-08-08,Notebook Mini,Informática,6,4355.03,Loja E
2024-04-15,Caixa de Som Mini,TV e Áudio,9,3180.39,Loja A
2023-09-28,Teclado XL,Informática,3,4013.02,Loja A
2023-04-18,Monitor Pro,Informática,1,3415.62,Loja C
2023-04-05,Teclado Gamer,Informática,1,2983.39,Loja B
2023-07-11,Monitor Pro,Informática,2,408.06,Loja A
2023-09-08,Teclado Basic,Informática,1,1648.64,Loja A
2023-12-24,Soundbar Mini,TV e Áudio,2,3002.51,Loja D
2024-04-19,Cadeira Gamer,Escritório,2,2900.92,Loja B
2024-05-23,TV LED Gamer,TV e Áudio,9,963.84,Loja D
2024-03-13,Organizador Basic,Escritório,7,1158.06,Loja A
2023-07-19,TV LED Basic,TV e Áudio,8,1732.26,Loja B
2023-01-05,Organizador Pro,Escritório,4,1210.09,Loja B
2023-08-08,Smartphone Plus,Celulares,10,213.39,Loja D
2024-01-27,Monitor Basic,Informática,8,4179.2,Loja D
2023-05-28,Aspirador XL,Eletrodomésticos,1,833.92,Loja B
2023-12-29,Mouse Plus,Informática,5,2433.54,Loja C
2024-05-08,Home Theater Pro,TV e Áudio,7,3407.79,Loja A
2023-05-23,Ventilador Pro,Eletrodomésticos,7,4022.58,Loja C
2023-04-26,Smartphone Gamer,Celulares,4,3280.5,Loja D
2023-12-09,Mouse Gamer,Informática,6,3988.09,Loja D
2024-04-18,Capa Gamer,Celulares,1,4977.49,Loja E
2023-02-27,Ventilador Plus,Eletrodomésticos,10,1637.14,Loja C
2023-12-08,Notebook Pro,Informática,6,4693.05,Loja C
2023-08-30,Ventilador XL,Eletrodomésticos,9,396.31,Loja E
2024-02-29,Monitor Pro,Informática,7,2613.85,Loja D
2024-05-14,Liquidificador Mini,Eletrodomésticos,2,1743.07,Loja E
2024-03-06,Fone Bluetooth XL,Celulares,7,4370.92,Loja C
2023-01-26,Cadeira Gamer,Escritório,7,1933.98,Loja A
2023-03-31,Teclado Plus,Informática,6,2130.69,Loja A
2023-09-13,Liquidificador Basic,Eletrodomésticos,1,1232.66,Loja B
2023-10-25,Caixa de Som XL,TV e Áudio,10,673.84,Loja C
2023-01-21,Geladeira Plus,Eletrodomésticos,9,1260.17,Loja E
2023-02-06,Luminária Pro,Escritório,6,2229.54,Loja E
2023-04-08,Mesa Pro,Escritório,8,639.84,Loja A
2023-02-15,Geladeira Gamer,Eletrodomésticos,9,261.92,Loja A
2023-07-02,Geladeira Plus,Eletrodomésticos,9,1299.63,Loja C
2023-02-20,Luminária Gamer,Escritório,5,1287.33,Loja C
2023-10-14,Aspirador Plus,Eletrodomésticos,9,2653.35,Loja E
2023-04-27,Home Theater Plus,TV e Áudio,8,1304.79,Loja D
2023-11-09,Cadeira Gamer,Escritório,7,2689.57,Loja D
2023-10-05,Monitor Pro,Informática,5,2925.99,Loja A
2023-07-05,Monitor Basic,Informática,10,3749.52,Loja B
2023-08-27,Teclado Mini,Informática,5,3573.99,Loja A
2024-05-25,Geladeira XL,Eletrodomésticos,6,3673.54,Loja B
2024-05-29,TV LED Basic,TV e Áudio,4,2745.57,Loja A
2023-10-22,Aspirador Plus,Eletrodomésticos,2,3530.21,Loja D
2023-11-11,Geladeira XL,Eletrodomésticos,1,4070.07,Loja B
2024-03-18,Monitor Plus,Informática,1,4197.81,Loja A
2023-05-19,Ventilador Mini,Eletrodomésticos,4,2058.99,Loja D
2024-04-19,Caixa de Som Mini,TV e Áudio,9,657.3,Loja E
2023-05-20,Soundbar Mini,TV e Áudio,7,1940.99,Loja A
2023-11-19,Carregador Pro,Celulares,6,722.2,Loja D
2023-06-02,Mouse Basic,Informática,9,20.9,Loja E
2024-01-12,Capa Basic,Celulares,5,119.92,Loja D
2023-11-01,Carregador Gamer,Celulares,3,1889.86,Loja A
2023-02-15,Smartphone Gamer,Celulares,1,3624.78,Loja D
2023-08-19,Notebook Mini,Informática,4,4181.22,Loja D
2023-10-12,Caixa de Som Pro,TV e Áudio,9,2455.03,Loja D
2023-04-22,Cadeira Gamer,Escritório,1,1544.96,Loja E
2024-01-25,Teclado Pro,Informática,7,1566.4,Loja B
2023-02-22,Aspirador Basic,Eletrodomésticos,4,1775.12,Loja E
2023-06-09,Mesa XL,Escritório,6,3533.12,Loja C
2023-04-06,Aspirador Basic,Eletrodomésticos,5,4447.63,Loja A
2024-02-28,Luminária Basic,Escritório,4,2690.3,Loja B
2023-04-04,Cadeira Plus,Escritório,1,2066.15,Loja D
2024-02-02,Liquidificador Plus,Eletrodomésticos,3,2968.21,Loja A
2023-08-08,Soundbar XL,TV e Áudio,9,3289.73,Loja B
2023-12-22,Home Theater XL,TV e Áudio,2,1862.08,Loja C
2023-07-12,Mesa Basic,Escritório,5,3677.44,Loja D
2023-02-01,Soundbar Mini,TV e Áudio,3,2601.25,Loja E
2024-03-27,Caixa de Som Pro,TV e Áudio,1,2391.33,Loja E
2023-09-20,Monitor Mini,Informática,8,4019.84,Loja A
2023-07-08,Smartphone Basic,Celulares,10,4412.97,Loja C
2024-05-31,Smartphone Mini,Celulares,2,3982.17,Loja A
2024-05-20,Luminária Pro,Escritório,5,4562.47,Loja A
2023-02-11,TV LED Plus,TV e Áudio,5,2978.84,Loja B
2024-04-06,Monitor Gamer,Informática,6,1847.82,Loja E
2024-03-03,Smartphone Plus,Celulares,8,4317.14,Loja C
2024-05-31,Geladeira XL,Eletrodomésticos,8,3958.9,Loja A
2024-01-23,Caixa de Som Pro,TV e Áudio,3,2769.38,Loja D
2024-03-05,Home Theater Gamer,TV e Áudio,7,984.18,Loja A
2024-02-13,Home Theater Gamer,TV e Áudio,2,2248.3,Loja E
2023-09-06,Soundbar Plus,TV e Áudio,4,3744.47,Loja B
2023-05-27,Organizador Plus,Escritório,9,1233.99,Loja E
2023-03-11,Geladeira XL,Eletrodomésticos,7,2650.31,Loja C
2023-07-05,Soundbar Mini,TV e Áudio,6,3199.01,Loja A
2024-06-19,Soundbar Mini,TV e Áudio,1,3742.31,Loja D
2024-05-24,Geladeira Plus,Eletrodomésticos,5,450.79,Loja E
2023-07-14,Monitor Pro,Informática,9,308.7,Loja D
2024-04-08,Fone Bluetooth Basic,Celulares,8,1329.62,Loja C
2023-12-13,Organizador XL,Escritório,9,2328.04,Loja A
2023-10-30,Capa Basic,Celulares,3,1115.69,Loja C
2023-05-17,Monitor Gamer,Informática,4,2961.56,Loja D
2023-09-20,Capa Plus,Celulares,1,596.16,Loja C
2024-04-06,Liquidificador XL,Eletrodomésticos,5,1623.08,Loja D
2024-01-28,Carregador Basic,Celulares,5,3964.79,Loja A
2023-03-11,Smartphone Pro,Celulares,6,707.79,Loja D
2023-09-03,Home Theater Pro,TV e Áudio,4,3505.5,Loja B
2023-05-06,Carregador Pro,Celulares,10,3180.72,Loja D
2023-08-09,Webcam Pro,Informática,2,4823.05,Loja D
2023-03-25,Ventilador Mini,Eletrodomésticos,10,3307.39,Loja B
2023-01-20,Aspirador Gamer,Eletrodomésticos,5,4668.06,Loja E
2024-03-20,Smartphone Mini,Celulares,4,656.55,Loja E
2024-04-07,Caixa de Som Gamer,TV e Áudio,7,4127.04,Loja C
2023-02-18,Aspirador Plus,Eletrodomésticos,8,1037.71,Loja D
2023-05-31,Smartphone Mini,Celulares,8,2891.54,Loja E
2024-02-18,TV LED Plus,TV e Áudio,3,2360.97,Loja E
2024-03-30,Carregador Plus,Celulares,2,601.27,Loja E
2024-05-11,Organizador Pro,Escritório,10,3078.58,Loja D
2023-08-26,Monitor XL,Informática,3,2883.81,Loja D
2023-12-27,Teclado Mini,Informática,3,4831.08,Loja C
2023-02-16,Geladeira Gamer,Eletrodomésticos,6,4831.88,Loja B
2024-01-30,Aspirador Mini,Eletrodomésticos,10,828.1,Loja D
2023-06-28,Monitor XL,Informática,8,4282.97,Loja E
2023-11-02,Geladeira Gamer,Eletrodomésticos,6,2871.68,Loja B
2023-05-17,Teclado Plus,Informática,3,1103.59,Loja C
2024-05-11,Notebook Plus,Informática,7,1303.91,Loja E
2024-01-09,TV LED Pro,TV e Áudio,7,1686.01,Loja C
2023-11-15,Monitor Basic,Informática,10,3915.26,Loja B
2024-01-17,Carregador Pro,Celulares,9,1802.94,Loja E
2024-03-23,Mesa Plus,Escritório,4,4519.1,Loja B
2024-06-12,Fone Bluetooth Basic,Celulares,9,4012.24,Loja B
2024-02-27,TV LED Gamer,TV e Áudio,9,1971.37,Loja B
2024-01-27,Home Theater XL,TV e Áudio,6,1236.95,Loja C
2023-04-17,Liquidificador Basic,Eletrodomésticos,8,3722.55,Loja D
2023-02-09,Soundbar Gamer,TV e Áudio,10,4790.78,Loja E
2023-08-24,Ventilador Gamer,Eletrodomésticos,10,1003.28,Loja C
2023-09-09,Smartphone XL,Celulares,6,3803.76,Loja E
2024-05-30,Soundbar XL,TV e Áudio,8,2189.84,Loja E
2023-01-09,Mouse Pro,Informática,2,4266.6,Loja D
2023-07-25,Webcam Mini,Informática,8,3858.98,Loja C
2023-02-08,Monitor Mini,Informática,3,4634.38,Loja E
2024-03-13,Webcam Gamer,Informática,6,1436.01,Loja E
2023-05-21,Capa Pro,Celulares,9,4039.96,Loja A
2023-10-08,Caixa de Som XL,TV e Áudio,4,1521.32,Loja A
2023-12-26,Mouse Gamer,Informática,1,1257.75,Loja B
2023-05-11,Caixa de Som Plus,TV e Áudio,3,623.09,Loja A
2023-03-24,Ventilador XL,Eletrodomésticos,6,4716.14,Loja E
2023-03-18,Aspirador Gamer,Eletrodomésticos,9,3845.04,Loja E
2024-05-21,Soundbar Pro,TV e Áudio,2,30.49,Loja E
2023-06-24,Smartphone Mini,Celulares,8,265.5,Loja C
2023-11-19,Geladeira Plus,Eletrodomésticos,9,181.25,Loja E
2024-03-05,Geladeira Mini,Eletrodomésticos,1,1452.46,Loja C
2024-03-25,Monitor Pro,Informática,5,3335.79,Loja B
2024-04-05,Cadeira Gamer,Escritório,1,1798.88,Loja E
2023-07-20,Mesa Pro,Escritório,2,858.95,Loja B
2023-01-22,TV LED Mini,TV e Áudio,8,3255.05,Loja B
2023-01-18,Cadeira Basic,Escritório,2,1486.51,Loja B
2024-05-26,Organizador Gamer,Escritório,6,1016.42,Loja B
2024-06-25,Organizador Basic,Escritório,1,2932.04,Loja A
2024-05-27,Carregador Pro,Celulares,6,3557.54,Loja B
2024-03-24,Geladeira Mini,Eletrodomésticos,3,908.16,Loja E
2024-06-22,Fone Bluetooth Gamer,Celulares,3,3079.86,Loja C
2024-06-09,Home Theater Plus,TV e Áudio,6,4663.87,Loja E
2024-02-03,Smartphone Plus,Celulares,4,207.65,Loja A
2023-12-27,Smartphone Mini,Celulares,4,2521.65,Loja C
2023-03-15,Smartphone XL,Celulares,4,1222.82,Loja D
2023-01-24,Home Theater Plus,TV e Áudio,8,760.87,Loja B
2023-05-25,Organizador Pro,Escritório,10,1524.54,Loja A
2023-05-13,Home Theater Basic,TV e Áudio,1,1790.78,Loja C
2024-04-05,Home Theater Gamer,TV e Áudio,7,1263.55,Loja C
2024-03-17,Mouse Gamer,Informática,2,2473.82,Loja B
2023-10-10,Geladeira Pro,Eletrodomésticos,3,1258.08,Loja C
2023-05-25,Mesa Basic,Escritório,2,4459.22,Loja A
2023-12-17,Cadeira Mini,Escritório,8,4094.5,Loja B
2024-06-03,Fone Bluetooth Basic,Celulares,7,4300.43,Loja D
2024-06-29,Luminária Pro,Escritório,9,3873.13,Loja A
2024-01-08,Cadeira Gamer,Escritório,9,960.49,Loja A
2024-02-14,Fone Bluetooth Plus,Celulares,1,1630.62,Loja C
2023-08-09,Ventilador Pro,Eletrodomésticos,10,3688.47,Loja C
2023-07-22,Fone Bluetooth XL,Celulares,7,2713.93,Loja D
2024-01-15,Notebook Plus,Informática,5,4177.43,Loja A
2023-03-04,Carregador Basic,Celulares,5,3573.57,Loja A
2023-10-17,Capa Basic,Celulares,9,1951.36,Loja D
2023-12-01,Home Theater Basic,TV e Áudio,3,1666.1,Loja D
2023-01-28,Teclado Mini,Informática,2,96.83,Loja C
2023-11-18,Caixa de Som Gamer,TV e Áudio,9,1366.22,Loja B
2023-09-25,Luminária XL,Escritório,8,303.04,Loja A
2023-11-06,Notebook Mini,Informática,1,3532.38,Loja A
2023-12-22,Caixa de Som Pro,TV e Áudio,4,1577.48,Loja A
2024-04-13,Home Theater Plus,TV e Áudio,3,3252.86,Loja E
2023-04-20,Home Theater Plus,TV e Áudio,6,2503.18,Loja D
2024-04-21,Aspirador Basic,Eletrodomésticos,5,114.23,Loja C
2024-04-05,Notebook Basic,Informática,8,2552.59,Loja C
2023-04-16,Organizador Gamer,Escritório,10,2445.05,Loja A
2024-06-26,Teclado Basic,Informática,8,3683.98,Loja D
2024-02-25,Aspirador Mini,Eletrodomésticos,1,472.79,Loja C
2023-06-20,Mouse Plus,Informática,10,109.45,Loja A
2024-04-12,Geladeira Plus,Eletrodomésticos,4,2546.66,Loja D
2023-04-17,Smartphone Mini,Celulares,4,1040.43,Loja B
2024-04-06,Geladeira Mini,Eletrodomésticos,9,1683.13,Loja A
2023-02-16,TV LED Plus,TV e Áudio,9,3242.99,Loja D
2023-02-08,Geladeira Mini,Eletrodomésticos,8,3711.19,Loja E
2023-12-23,Luminária Mini,Escritório,2,4231.45,Loja B
2023-05-21,Teclado XL,Informática,7,362.61,Loja D
2024-04-27,Monitor Pro,Informática,3,2140.64,Loja B
2023-07-19,Teclado Basic,Informática,7,1219.72,Loja A
2024-03-01,Liquidificador Plus,Eletrodomésticos,5,205.21,Loja B
2023-08-27,Caixa de Som Plus,TV e Áudio,10,598.52,Loja D
2024-05-28,Monitor Mini,Informática,7,4586.12,Loja E
2023-07-18,Mouse Mini,Informática,5,4230.03,Loja C
2023-03-12,Carregador Gamer,Celulares,2,4795.78,Loja B
2023-11-22,Mesa Mini,Escritório,9,386.99,Loja B
2023-08-23,Fone Bluetooth XL,Celulares,9,4353.26,Loja A
2023-05-19,Smartphone Plus,Celulares,5,3368.22,Loja A
2024-01-27,Capa Pro,Celulares,4,804.87,Loja E
2024-02-04,Home Theater Pro,TV e Áudio,2,3432.76,Loja D
2024-01-04,Mesa Plus,Escritório,8,312.03,Loja D
2023-01-27,Carregador Mini,Celulares,9,1559.58,Loja A
2024-05-07,Caixa de Som Pro,TV e Áudio,6,4342.19,Loja D
2023-05-17,TV LED Basic,TV e Áudio,9,917.9,Loja C
2024-02-15,Geladeira Mini,Eletrodomésticos,7,1426.93,Loja C
2023-09-09,Cadeira Pro,Escritório,2,2894.13,Loja D
2023-04-01,Notebook Pro,Informática,6,4790.6,Loja E
2024-02-12,Teclado Pro,Informática,4,4912.29,Loja D
2023-07-13,Webcam Plus,Informática,9,802.84,Loja E
2024-04-21,Liquidificador Basic,Eletrodomésticos,3,1304.51,Loja C
2023-07-05,Cadeira Gamer,Escritório,9,3859.11,Loja D
2024-05-28,Soundbar Pro,TV e Áudio,2,3232.17,Loja A
2023-02-13,TV LED Pro,TV e Áudio,9,4399.68,Loja D
2024-04-02,Liquidificador Mini,Eletrodomésticos,3,685.68,Loja A
2023-07-31,Teclado Plus,Informática,8,4126.06,Loja D
2023-06-19,Luminária Gamer,Escritório,2,1244.06,Loja D
2023-05-16,Cadeira Mini,Escritório,3,1124.26,Loja D
2023-04-10,Notebook Basic,Informática,9,4655.34,Loja A
2023-03-19,Liquidificador Gamer,Eletrodomésticos,9,724.31,Loja C
2024-02-04,Capa XL,Celulares,8,2159.21,Loja C
2023-12-16,Webcam Gamer,Informática,4,1654.32,Loja B
2023-10-21,Teclado Pro,Informática,10,4433.85,Loja D
2023-09-20,Luminária Plus,Escritório,3,491.79,Loja E
2023-10-07,Organizador Plus,Escritório,7,1614.95,Loja A
2024-04-30,Webcam Plus,Informática,1,1373.86,Loja D
2024-06-25,Luminária Gamer,Escritório,7,4708.62,Loja B
2023-10-29,Organizador Plus,Escritório,10,577.14,Loja D
2024-06-06,Capa Mini,Celulares,7,2034.55,Loja E
2023-02-28,Monitor Mini,Informática,4,3748.45,Loja D
2024-02-25,Carregador Pro,Celulares,7,4528.9,Loja D
2023-09-10,Home Theater Mini,TV e Áudio,7,513.77,Loja A
2023-08-26,TV LED Plus,TV e Áudio,4,3869.3,Loja C
2023-06-19,Geladeira Gamer,Eletrodomésticos,9,2881.4,Loja E
2024-06-21,Ventilador Basic,Eletrodomésticos,7,3525.38,Loja D
2023-06-04,Liquidificador Gamer,Eletrodomésticos,10,1721.62,Loja E
2024-04-26,Capa XL,Celulares,9,1662.3,Loja C
2024-05-01,Liquidificador Basic,Eletrodomésticos,6,801.22,Loja A
2023-09-18,Luminária XL,Escritório,7,977.65,Loja A
2024-02-10,Capa Basic,Celulares,1,4860.62,Loja C
2023-05-18,Aspirador XL,Eletrodomésticos,1,4863.54,Loja C
2023-05-01,Aspirador Gamer,Eletrodomésticos,1,4032.22,Loja B
2024-04-21,Mesa Mini,Escritório,1,1803.88,Loja B
2024-06-14,TV LED Plus,TV e Áudio,3,4282.09,Loja C
2023-03-23,Mesa Mini,Escritório,8,4826.2,Loja D
2024-03-07,Cadeira Basic,Escritório,10,919.05,Loja A
2023-11-02,Luminária Mini,Escritório,1,1081.51,Loja B
2023-06-09,Liquidificador Basic,Eletrodomésticos,4,1938.65,Loja A
2024-03-14,Cadeira Mini,Escritório,2,534.25,Loja D
2024-05-16,Aspirador Mini,Eletrodomésticos,2,3932.17,Loja D
2023-08-21,Geladeira XL,Eletrodomésticos,7,617.84,Loja A
2024-06-23,Fone Bluetooth Plus,Celulares,5,4651.86,Loja D
2023-02-26,Luminária Plus,Escritório,9,465.6,Loja B
2023-09-27,Caixa de Som Pro,TV e Áudio,7,3951.23,Loja E
2023-04-26,Ventilador Pro,Eletrodomésticos,10,4214.97,Loja B
2023-01-09,Liquidificador Basic,Eletrodomésticos,10,4305.44,Loja B
2023-12-16,Monitor Basic,Informática,7,2240.69,Loja A
2024-01-07,Liquidificador XL,Eletrodomésticos,3,1380.24,Loja A
2023-06-23,Carregador Plus,Celulares,10,2045.06,Loja B
2023-07-07,Smartphone Pro,Celulares,4,4758.72,Loja B
2024-01-16,Cadeira Plus,Escritório,3,2594.78,Loja D
2023-11-27,TV LED Basic,TV e Áudio,5,257.97,Loja E
2023-08-12,Capa Pro,Celulares,9,2909.26,Loja C
2024-03-24,Mouse Plus,Informática,8,4619.3,Loja C
2023-01-02,Notebook Gamer,Informática,10,61.79,Loja C
2024-05-29,Fone Bluetooth Pro,Celulares,1,2093.95,Loja D
2024-06-25,Liquidificador Plus,Eletrodomésticos,9,4681.49,Loja C
2023-04-05,Luminária Pro,Escritório,10,1141.0,Loja A
2024-05-20,Monitor Mini,Informática,8,3454.55,Loja D
2024-01-08,Capa Pro,Celulares,10,2541.5,Loja D
2024-01-13,Smartphone Basic,Celulares,2,4707.34,Loja C
2023-05-07,Capa Mini,Celulares,8,2821.51,Loja D
2023-02-07,Liquidificador Basic,Eletrodomésticos,8,980.46,Loja B
2023-01-15,Mesa Gamer,Escritório,6,104.17,Loja C
2023-10-18,Mouse Pro,Informática,5,2060.41,Loja E
2023-02-06,Geladeira Pro,Eletrodomésticos,8,3117.84,Loja E
2023-03-08,Webcam Mini,Informática,7,1040.12,Loja E
2023-04-25,Carregador Basic,Celulares,5,2122.21,Loja E
2024-05-05,Geladeira XL,Eletrodomésticos,4,2034.55,Loja B
2023-06-26,Home Theater XL,TV e Áudio,2,3853.27,Loja B
2023-01-06,Ventilador Pro,Eletrodomésticos,5,1050.43,Loja C
2023-06-12,Webcam Gamer,Informática,4,4534.48,Loja B
2024-04-12,Capa XL,Celulares,3,4144.7,Loja A
2023-07-19,Soundbar Mini,TV e Áudio,10,1743.45,Loja D
2023-05-21,Fone Bluetooth Basic,Celulares,5,1569.8,Loja E
2023-02-03,Webcam Basic,Informática,4,2885.86,Loja B
2023-12-07,Mouse Plus,Informática,7,2455.01,Loja C
2023-08-28,Carregador XL,Celulares,9,130.49,Loja D
2023-07-20,TV LED Gamer,TV e Áudio,5,4683.13,Loja D
2023-03-29,Carregador Basic,Celulares,3,2107.98,Loja A
2023-04-22,Webcam XL,Informática,10,705.56,Loja B
2023-11-07,Cadeira Mini,Escritório,10,1663.39,Loja E
2023-12-08,Teclado Gamer,Informática,4,2719.43,Loja D
2024-04-29,Mesa Plus,Escritório,3,3401.68,Loja A
2023-02-01,Fone Bluetooth Gamer,Celulares,2,3369.92,Loja D
2023-01-31,Liquidificador XL,Eletrodomésticos,9,2452.23,Loja B
2024-01-13,TV LED Pro,TV e Áudio,8,4899.05,Loja B
2023-11-22,Luminária Mini,Escritório,6,2612.38,Loja B
2023-12-16,Home Theater Pro,TV e Áudio,2,3006.42,Loja C
2023-04-11,Ventilador Pro,Eletrodomésticos,8,1065.51,Loja A
2024-06-16,Teclado Plus,Informática,8,1018.48,Loja B
2023-10-07,Teclado Mini,Informática,1,1343.07,Loja D
2023-02-21,TV LED Plus,TV e Áudio,2,1210.48,Loja D
2023-08-20,Caixa de Som Pro,TV e Áudio,1,4293.16,Loja B
2024-03-30,Soundbar XL,TV e Áudio,9,4470.93,Loja A
2024-05-18,Soundbar Basic,TV e Áudio,4,4545.66,Loja B
2023-02-09,Geladeira Basic,Eletrodomésticos,3,4563.81,Loja A
2024-04-18,Caixa de Som Gamer,TV e Áudio,7,3966.64,Loja E
2023-07-19,Capa XL,Celulares,6,1912.74,Loja A
2023-01-12,Soundbar Basic,TV e Áudio,8,1255.04,Loja E
2023-04-08,Fone Bluetooth Mini,Celulares,6,2410.63,Loja A
2024-01-28,Organizador XL,Escritório,10,1684.17,Loja E
2023-10-19,Mouse Basic,Informática,8,1542.98,Loja D
2024-03-05,Carregador XL,Celulares,4,2267.25,Loja B
2023-02-14,Carregador Pro,Celulares,5,3838.53,Loja A
2024-05-24,Cadeira Pro,Escritório,5,2931.33,Loja D
2023-10-11,Aspirador Mini,Eletrodomésticos,4,629.55,Loja B
2023-01-18,Capa XL,Celulares,5,78.54,Loja D
2024-04-29,Luminária Mini,Escritório,9,2669.5,Loja D
2023-08-27,Fone Bluetooth Pro,Celulares,7,4344.13,Loja E
2023-01-09,TV LED Mini,TV e Áudio,4,2478.45,Loja D
2023-05-15,Liquidificador Plus,Eletrodomésticos,4,2158.85,Loja C
2023-08-10,Caixa de Som XL,TV e Áudio,9,3189.0,Loja E
2024-02-24,Luminária Basic,Escritório,7,241.27,Loja B
2024-05-18,Liquidificador Mini,Eletrodomésticos,6,3053.45,Loja D
2024-02-19,Liquidificador Mini,Eletrodomésticos,6,2566.34,Loja B
2023-10-22,Mouse Mini,Informática,3,4546.3,Loja B
2023-11-13,Liquidificador Gamer,Eletrodomésticos,7,4761.81,Loja C
2023-04-11,Liquidificador XL,Eletrodomésticos,8,1959.21,Loja E
2023-04-29,Caixa de Som Pro,TV e Áudio,2,3095.28,Loja E
2023-08-24,Capa Pro,Celulares,6,2443.6,Loja D
2024-05-28,Capa Gamer,Celulares,2,1541.12,Loja A
2023-06-24,Notebook Mini,Informática,3,3572.25,Loja D
2024-04-21,TV LED Gamer,TV e Áudio,3,2605.47,Loja C
